price,isOneOwner,mileage,year,displacement,trim
15.996,0,79.335,2003,5.5,8.0
6.995,0,149.958,2002,5.0,5.0
10.599,0,94.371,2003,5.0,5.0
35.386,1,47.283,2009,5.5,7.0
14.888,0,81.757,2006,3.7,1.0
29.989,0,57.497,2008,5.5,7.0
9.995,0,127.76,2006,5.0,5.0
36.995,1,39.169,2007,5.5,8.0
48.99,1,49.358,2009,5.5,7.0
57.994,0,20.479,2013,4.6,7.0
12.998,0,97.03,2006,4.3,4.0
38.995,0,55.536,2009,5.5,7.0
6.998,0,141.276,2001,4.3,4.0
11.0,0,60.199,2002,5.8,8.0
12.795,0,97.575,2003,5.0,5.0
7.9,0,153.251,2001,5.8,8.0
2.4,0,119.455,1994,4.2,3.0
54.999,1,20.93,2012,4.6,7.0
12.31,1,55.013,2003,4.3,4.0
62.997,1,14.949,2012,4.6,7.0
21.9,0,66.77,2006,3.7,1.0
44.88,0,27.473,2010,5.5,7.0
28.888,0,82.998,2007,5.5,7.0
2.999,0,198.929,2000,5.0,5.0
39.995,0,41.355,2010,5.5,7.0
48.994,1,33.861,2012,4.6,7.0
19.995,0,146.276,2007,5.5,7.0
51.621,1,29.016,2012,4.6,7.0
24.777,0,95.967,2007,5.5,7.0
9.975,0,82.112,1995,5.0,5.0
11.995,0,125.542,2002,4.3,4.0
66.0,0,13.086,2013,4.6,7.0
7.998,0,132.187,2001,5.0,5.0
4.999,0,117.556,2001,5.0,5.0
9.9,0,99.352,2003,4.3,4.0
19.589,0,62.963,2006,4.3,4.0
23.995,0,85.124,2008,5.5,7.0
27.495,0,50.092,2009,5.5,8.0
10.995,0,106.983,2005,4.3,4.0
6.995,0,110.0,2000,4.3,4.0
38.995,0,59.929,2010,5.5,7.0
22.8,0,100.313,2007,5.5,7.0
44.995,0,23.657,2008,5.5,8.0
29.995,0,86.137,2007,5.5,7.0
62.995,0,27.608,2010,6.3,9.0
18.5,0,103.001,2006,5.4,6.0
10.99,0,94.0,2001,5.8,8.0
53.99,1,25.982,2012,4.6,7.0
9.995,0,172.794,2004,5.4,6.0
24.9,0,77.471,2007,5.5,7.0
63.9,1,14.472,2013,4.6,7.0
8.995,0,66.463,2001,4.3,4.0
35.777,0,66.814,2010,5.5,7.0
12.961,0,70.983,2003,5.0,5.0
15.5,0,84.942,2006,4.3,4.0
43.999,0,40.879,2011,5.5,7.0
13.0,0,114.406,2004,4.3,4.0
4.99,0,146.281,2002,5.8,8.0
56.444,0,26.334,2013,4.6,7.0
38.995,0,49.989,2007,5.5,8.0
69.9,0,35.205,2011,5.5,9.0
28.991,0,81.561,2007,5.5,8.0
54.891,0,34.316,2010,5.5,7.0
24.966,0,77.849,2007,5.5,7.0
62.9,1,27.381,2012,3.0,1.0
19.995,1,87.265,2008,5.5,7.0
9.995,1,72.452,2001,5.0,5.0
62.5,0,14.522,2013,4.6,7.0
10.9,0,112.149,2005,4.3,4.0
27.949,0,63.135,2007,5.5,7.0
10.75,0,156.157,2006,4.3,4.0
67.9,0,38.906,2011,5.5,9.0
46.995,0,45.574,2008,6.3,9.0
48.8,1,43.907,2011,5.5,7.0
24.771,0,89.529,2008,5.5,7.0
48.999,0,35.394,2011,5.5,7.0
20.475,0,61.357,2006,5.0,5.0
32.995,0,56.371,2007,5.5,7.0
32.95,0,99.992,2007,5.5,8.0
33.998,0,87.71,2007,5.5,7.0
57.108,1,23.202,2010,5.5,7.0
19.995,0,103.591,2007,5.5,7.0
14.88,0,99.529,2006,4.3,4.0
10.995,0,92.357,2006,3.7,1.0
27.875,0,62.468,2007,5.5,7.0
25.991,0,80.522,2007,5.5,7.0
59.891,0,25.242,2013,4.6,7.0
27.995,0,91.246,2007,5.5,7.0
26.493,1,87.77,2008,5.5,7.0
12.997,0,110.265,2006,4.3,4.0
3.994,0,115.459,2002,4.3,4.0
52.895,1,36.84,2009,6.3,9.0
9.995,0,160.896,1997,6.0,8.0
8.788,0,120.152,2002,5.0,5.0
14.99,0,94.401,2003,5.0,5.0
38.989,0,61.983,2010,5.5,7.0
55.792,1,39.308,2011,5.5,7.0
7.99,0,83.77,2003,4.3,4.0
12.99,0,91.756,2005,4.3,4.0
54.42,0,19.594,2012,4.6,7.0
19.491,0,89.025,2006,5.4,6.0
7.995,0,149.9,2000,5.0,5.0
5.995,0,155.6,2001,4.3,4.0
28.7,0,117.308,2008,6.3,9.0
21.881,0,102.971,2007,5.5,7.0
53.99,0,21.775,2012,4.6,7.0
13.919,0,88.617,2004,4.3,4.0
53.8,1,24.0,2010,3.5,2.0
13.9,0,21.962,2005,4.3,4.0
29.999,0,117.036,2008,5.5,7.0
26.995,0,59.75,2007,5.5,7.0
49.995,0,15.794,2012,4.6,7.0
24.995,0,101.268,2008,5.5,7.0
24.81,0,92.79,2007,5.5,7.0
55.995,0,22.791,2013,4.6,7.0
16.99,0,60.55,2005,5.0,5.0
13.9,0,43.413,2004,4.3,4.0
25.995,0,80.226,2007,5.5,7.0
20.992,1,47.122,2006,4.3,4.0
25.999,0,91.098,2007,5.5,7.0
44.9,1,19.823,2010,5.5,7.0
13.85,0,102.891,2003,5.4,6.0
25.291,0,61.15,2007,5.5,7.0
6.595,0,129.948,1995,3.2,0.0
49.95,0,40.664,2011,5.5,7.0
47.999,0,48.027,2010,5.5,7.0
75.5,0,28.3,2012,5.5,9.0
41.995,1,21.899,2010,5.5,7.0
6.999,0,153.8,2004,5.0,5.0
7.992,0,100.285,2001,5.0,5.0
7.495,0,132.198,2001,5.0,5.0
57.8,1,17.352,2012,4.6,7.0
6.999,0,171.2,2002,4.3,4.0
28.997,0,86.416,2007,5.5,7.0
61.995,0,29.223,2012,4.6,7.0
30.0,0,84.196,2008,5.5,7.0
11.991,0,137.613,2006,3.7,1.0
59.983,0,53.162,2010,6.3,9.0
18.995,0,102.286,2005,5.4,6.0
26.994,0,82.115,2007,5.5,7.0
9.0,0,132.589,2001,5.4,6.0
9.991,0,171.0,2006,5.0,5.0
31.85,0,44.654,2007,5.5,7.0
1.998,0,195.801,2001,4.3,4.0
69.9,0,13.464,2012,4.6,7.0
18.987,0,28.516,2006,3.7,1.0
5.988,0,230.743,2000,4.3,4.0
5.5,0,112.382,1999,3.2,0.0
45.551,1,30.162,2010,5.5,7.0
15.0,0,131.134,2006,4.3,4.0
27.991,1,79.195,2007,5.5,7.0
12.991,0,93.415,2004,5.0,5.0
48.991,0,18.906,2012,3.0,1.0
24.799,0,68.98,2007,5.5,7.0
19.995,0,143.0,2007,5.5,7.0
3.75,0,150.0,1995,5.0,5.0
67.5,0,34.583,2011,5.5,9.0
49.699,0,52.416,2008,6.3,9.0
11.8,0,116.812,2004,5.5,8.0
49.995,0,32.415,2011,5.5,7.0
57.549,0,8.811,2012,4.6,7.0
4.699,0,138.29,1997,6.0,8.0
58.761,1,18.671,2012,4.6,7.0
13.995,1,90.123,2006,4.3,4.0
8.0,0,123.872,2001,4.3,4.0
32.852,0,57.637,2010,3.5,2.0
42.9,1,45.049,2010,5.5,7.0
24.967,0,80.869,2007,5.5,7.0
52.995,1,19.161,2012,4.6,7.0
55.4,1,38.191,2013,4.6,7.0
43.9,0,36.397,2010,5.5,7.0
44.891,0,67.369,2009,5.5,7.0
48.888,0,47.971,2011,5.5,7.0
14.995,0,64.524,2004,5.0,5.0
27.99,0,65.212,2008,5.5,7.0
32.995,0,82.364,2008,5.5,7.0
24.962,0,77.077,2007,5.5,7.0
53.995,0,28.073,2011,5.5,7.0
17.9,0,78.912,2004,5.4,6.0
5.999,0,82.901,1997,5.0,5.0
36.991,0,32.235,2008,5.5,7.0
7.988,0,179.92,2004,4.3,4.0
11.55,0,117.606,2003,5.0,5.0
8.0,0,144.651,2000,5.0,5.0
5.999,0,127.836,2001,5.0,5.0
6.955,0,113.417,2000,4.3,4.0
29.99,0,33.525,2007,5.5,7.0
13.474,0,88.664,2003,5.0,5.0
31.95,0,57.776,2007,5.5,8.0
28.991,0,79.064,2008,5.5,7.0
43.861,0,39.144,2009,5.5,7.0
11.991,0,64.194,2002,5.0,5.0
59.995,1,24.982,2013,4.6,7.0
47.85,0,21.046,2010,5.5,7.0
62.954,0,26.312,2012,4.6,7.0
9.0,0,106.583,2007,5.5,7.0
38.888,0,81.2,2011,5.5,7.0
9.995,0,91.693,2003,4.3,4.0
72.992,0,17.854,2012,4.6,7.0
9.942,0,139.385,2006,4.3,4.0
27.495,1,79.993,2008,5.5,7.0
37.991,0,33.796,2008,5.5,7.0
63.981,0,14.835,2012,4.6,7.0
46.948,1,27.435,2011,5.5,7.0
36.888,0,74.387,2009,5.5,7.0
59.985,0,23.685,2012,4.6,7.0
49.999,0,24.785,2013,4.6,7.0
8.991,0,93.897,2003,5.0,5.0
39.59,1,69.327,2008,5.5,8.0
20.995,0,143.0,2007,5.5,7.0
23.995,0,109.82,2008,5.5,7.0
49.826,0,26.173,2008,6.3,9.0
49.995,1,25.664,2013,4.6,7.0
43.0,0,32.172,2007,5.5,7.0
9.75,0,126.503,2003,5.0,5.0
11.995,0,89.504,2002,4.3,4.0
53.878,0,41.623,2011,5.5,7.0
25.888,0,115.424,2008,5.5,7.0
39.991,0,63.724,2009,5.5,7.0
55.0,0,31.2,2010,5.5,7.0
51.0,1,30.482,2012,4.6,7.0
52.995,0,49.553,2011,5.5,7.0
40.995,1,23.314,2011,5.5,7.0
32.777,0,71.41,2008,5.5,7.0
14.5,0,98.417,2005,5.5,8.0
28.7,1,65.15,2007,5.5,7.0
52.991,0,32.69,2011,5.5,7.0
44.891,0,28.325,2011,5.5,7.0
24.795,0,71.787,2007,5.5,7.0
24.988,0,97.328,2008,5.5,7.0
8.991,0,89.117,2002,5.0,5.0
48.995,1,28.953,2012,4.6,7.0
6.99,0,160.897,2001,5.0,5.0
67.888,1,19.501,2013,4.6,7.0
36.99,0,67.145,2007,5.5,7.0
45.995,0,39.86,2008,6.3,9.0
31.95,0,61.8,2007,5.5,7.0
23.995,0,63.511,2006,5.0,5.0
56.883,1,40.21,2013,4.6,7.0
6.495,0,150.389,2002,4.3,4.0
45.888,0,31.72,2008,6.3,9.0
33.997,0,72.639,2010,5.5,7.0
3.2,0,182.141,1995,5.0,5.0
6.999,1,106.247,1996,5.0,5.0
8.995,0,140.632,2005,4.3,4.0
29.891,0,78.181,2008,5.5,7.0
45.995,0,55.553,2012,4.6,7.0
14.961,0,111.271,2006,4.3,4.0
13.991,0,119.875,2005,5.4,6.0
2.995,0,210.102,2001,4.3,4.0
19.988,0,60.453,2004,5.4,6.0
26.992,0,71.991,2007,5.5,7.0
37.1,0,45.348,2008,5.5,7.0
58.999,0,28.486,2012,4.6,7.0
28.765,0,88.264,2009,5.5,7.0
55.535,0,41.275,2011,5.5,7.0
28.993,0,57.625,2008,5.5,7.0
46.395,0,44.78,2010,5.5,7.0
33.9,0,82.952,2008,5.5,7.0
39.8,0,43.781,2007,5.5,7.0
10.9,0,129.932,2003,5.0,5.0
48.775,0,37.71,2012,4.6,7.0
41.999,0,48.709,2010,5.5,7.0
29.88,0,89.886,2008,5.5,7.0
79.988,0,11.657,2013,4.6,7.0
14.0,0,94.0,2004,5.0,5.0
39.995,0,28.553,2009,5.5,7.0
39.989,0,25.376,2011,3.5,2.0
10.995,0,103.242,2003,4.3,4.0
36.69,0,68.85,2010,5.5,7.0
14.448,0,54.925,2003,4.3,4.0
45.981,0,61.5,2007,6.0,10.0
14.988,0,41.986,2000,5.0,5.0
30.898,0,74.221,2008,5.5,7.0
4.99,1,69.52,1997,3.2,0.0
15.988,0,57.638,2005,5.0,5.0
64.998,1,12.974,2013,4.6,7.0
46.991,1,48.125,2011,5.5,7.0
39.99,0,55.042,2008,6.3,9.0
37.988,0,45.474,2008,5.5,8.0
43.9,1,43.577,2011,5.5,7.0
52.989,1,41.842,2011,5.5,7.0
46.995,1,42.865,2012,4.6,7.0
5.7,0,117.597,2000,5.0,5.0
3.995,0,165.535,2001,4.3,4.0
32.9,0,45.198,2008,5.5,7.0
12.76,0,82.983,2004,5.0,5.0
19.995,0,48.722,2006,4.3,4.0
66.995,0,19.753,2013,4.6,7.0
67.9,0,23.42,2010,6.3,9.0
22.89,0,97.34,2007,5.5,7.0
31.998,0,71.527,2008,5.5,7.0
6.995,0,257.963,2000,4.3,4.0
10.995,0,117.316,2004,4.3,4.0
31.981,0,50.381,2007,5.5,7.0
58.5,0,22.413,2013,4.6,7.0
48.781,0,21.61,2008,5.5,7.0
9.995,0,111.292,2004,5.0,5.0
26.999,0,76.848,2008,5.5,7.0
56.991,0,31.147,2011,5.5,7.0
25.988,0,83.886,2007,5.5,7.0
9.999,0,128.899,2003,4.3,4.0
27.995,0,83.0,2007,5.5,7.0
16.995,0,81.578,2005,5.0,5.0
16.977,0,42.432,2005,4.3,4.0
12.499,0,89.461,2005,4.3,4.0
64.995,0,7.725,2012,4.6,7.0
14.511,0,71.803,2004,5.0,5.0
39.995,0,37.918,2010,5.5,7.0
5.995,0,176.8,2003,5.0,5.0
26.917,0,73.95,2008,5.5,7.0
26.977,1,78.183,2008,5.5,7.0
64.999,1,22.112,2010,6.3,9.0
49.777,0,39.987,2010,5.5,7.0
76.991,0,16.318,2013,4.6,7.0
18.595,0,37.597,2006,4.3,4.0
5.998,0,155.087,2000,4.3,4.0
22.989,0,94.558,2008,5.5,7.0
47.98,1,42.334,2012,4.6,7.0
54.991,0,24.751,2013,4.6,7.0
20.988,0,93.883,2007,5.5,7.0
14.998,0,130.931,2005,4.3,4.0
31.991,1,82.281,2009,5.5,7.0
46.992,0,39.476,2010,5.5,7.0
48.999,0,34.277,2013,4.6,7.0
27.999,1,85.111,2007,5.5,7.0
31.492,0,64.288,2008,5.5,7.0
49.999,0,20.994,2012,4.6,7.0
33.9,0,36.169,2007,5.5,7.0
37.771,1,47.496,2011,5.5,7.0
9.999,0,121.431,2002,5.0,5.0
58.95,1,27.071,2013,4.6,7.0
48.999,0,31.635,2007,5.5,7.0
26.595,0,58.827,2008,5.5,7.0
42.999,1,47.855,2012,4.6,7.0
50.99,0,26.179,2013,4.6,7.0
43.995,1,38.995,2011,5.5,7.0
11.981,1,92.742,2004,5.0,5.0
63.888,1,27.459,2013,4.6,7.0
11.9,0,123.8,2004,5.4,6.0
47.991,0,46.968,2011,5.5,7.0
30.999,0,87.222,2010,5.5,7.0
26.955,0,79.151,2007,5.5,7.0
36.888,0,45.353,2010,3.5,2.0
25.498,0,79.566,2007,5.5,7.0
33.5,0,46.071,2007,5.5,7.0
51.888,1,20.06,2011,5.5,7.0
26.988,1,67.68,2007,5.5,7.0
33.98,1,85.11,2010,5.5,7.0
52.48,0,28.432,2011,5.5,7.0
33.989,0,62.156,2008,5.5,7.0
27.945,0,107.061,2007,5.5,7.0
5.996,0,143.589,2002,4.3,4.0
68.991,1,36.988,2010,6.3,9.0
16.995,1,73.786,2005,4.3,4.0
22.988,0,110.07,2007,5.5,7.0
9.995,0,109.586,2003,5.0,5.0
50.11,0,36.675,2012,4.6,7.0
52.95,1,29.246,2012,4.6,7.0
4.5,0,160.0,2000,5.0,5.0
5.689,0,207.978,1994,3.2,0.0
2.995,0,146.488,1996,3.2,0.0
24.499,0,102.905,2008,5.5,7.0
23.995,0,95.355,2007,5.5,7.0
26.999,0,92.873,2007,5.5,7.0
48.888,0,36.045,2011,3.5,2.0
33.991,0,65.938,2008,5.5,7.0
40.99,1,51.015,2011,5.5,7.0
11.75,0,101.425,2003,5.5,8.0
12.331,0,118.038,2004,5.0,5.0
46.98,0,17.835,2011,5.5,7.0
33.0,0,69.236,2007,5.5,7.0
27.0,0,48.906,2007,5.5,7.0
20.78,1,173.807,2008,5.5,7.0
39.9,0,48.377,2010,5.5,7.0
39.991,0,40.55,2011,5.5,7.0
46.0,0,36.67,2008,6.3,9.0
12.99,0,120.0,2006,4.3,4.0
34.995,0,62.433,2007,5.5,8.0
15.995,0,81.011,2004,5.0,5.0
3.975,0,160.95,1995,5.0,5.0
8.111,0,202.926,2005,4.3,4.0
36.988,0,42.81,2008,5.5,7.0
33.494,0,42.868,2009,5.5,7.0
16.995,0,96.942,2006,4.3,4.0
47.264,0,50.0,2012,4.6,7.0
42.995,0,46.655,2008,6.3,9.0
8.979,0,98.544,2000,5.0,5.0
24.0,0,121.148,2008,5.5,7.0
42.9,0,38.024,2012,4.6,7.0
54.995,0,21.604,2012,4.6,7.0
11.45,0,97.699,2004,4.3,4.0
22.495,0,116.0,2007,5.5,7.0
7.8,0,181.342,2000,5.0,5.0
22.592,0,61.459,2007,5.5,7.0
62.894,1,28.544,2013,4.6,7.0
13.978,0,115.0,2005,4.3,4.0
35.99,0,58.296,2008,5.5,7.0
20.995,0,85.015,2007,5.5,7.0
41.98,0,82.425,2009,6.3,9.0
35.981,0,16.549,2009,5.5,7.0
53.995,0,15.52,2012,3.0,1.0
39.977,0,24.6,2008,5.5,7.0
38.9,0,48.711,2010,5.5,7.0
40.9,1,58.884,2010,5.5,7.0
30.999,0,42.739,2007,5.5,7.0
25.999,0,110.49,2008,5.5,7.0
59.654,1,17.455,2013,4.6,7.0
22.99,0,115.289,2008,5.5,7.0
29.995,0,73.775,2008,5.5,7.0
4.5,0,128.474,1995,5.0,5.0
70.199,0,11.225,2012,4.6,7.0
64.9,0,7.714,2011,5.5,7.0
37.999,0,86.76,2008,5.5,7.0
13.9,1,100.0,2006,4.3,4.0
19.991,0,128.434,2007,5.5,7.0
42.991,0,60.581,2008,6.3,9.0
11.777,0,65.109,2002,4.3,4.0
10.995,0,122.771,2003,4.3,4.0
55.995,1,17.291,2012,4.6,7.0
9.9,0,115.488,2001,4.3,4.0
12.988,0,94.087,2006,3.7,1.0
25.994,1,73.841,2007,5.5,7.0
27.995,1,87.43,2008,5.5,7.0
34.492,1,46.744,2007,5.5,7.0
9.995,0,98.13,2003,5.0,5.0
16.999,0,70.611,2005,4.3,4.0
36.888,0,91.697,2008,6.3,9.0
23.995,0,86.596,2007,5.5,7.0
23.995,0,132.269,2007,5.5,7.0
9.995,0,129.487,2005,5.0,5.0
25.995,0,105.629,2007,5.5,7.0
57.8,0,58.243,2008,6.0,10.0
47.995,1,58.606,2013,4.6,7.0
56.995,0,36.999,2012,4.6,7.0
16.424,0,89.862,2006,5.0,5.0
7.991,0,132.807,2002,5.0,5.0
49.999,1,21.122,2012,3.0,1.0
5.9,0,90.388,2001,5.8,8.0
44.995,0,46.662,2011,3.5,2.0
8.0,0,119.651,2003,4.3,4.0
23.995,0,79.474,2007,5.5,7.0
22.888,0,64.751,2004,5.4,6.0
6.9,0,116.059,2000,4.3,4.0
4.2,0,134.794,2000,4.3,4.0
43.66,1,44.162,2010,5.5,7.0
44.55,0,45.972,2010,5.5,7.0
6.999,0,128.394,1995,4.2,3.0
54.0,0,39.108,2013,4.6,7.0
12.999,0,85.12,2004,5.0,5.0
23.495,0,106.537,2008,5.5,7.0
18.888,1,65.608,2006,5.0,5.0
26.977,0,73.028,2008,5.5,7.0
39.9,1,55.69,2009,5.5,8.0
43.995,1,57.734,2012,4.6,7.0
67.988,0,22.02,2013,3.0,1.0
10.5,0,121.951,2002,5.4,6.0
47.995,0,31.5,2010,5.5,7.0
10.885,0,119.611,2004,4.3,4.0
37.999,0,40.947,2010,3.5,2.0
14.985,0,100.654,2006,4.3,4.0
24.99,0,99.56,2008,5.5,7.0
5.99,0,153.0,2001,4.3,4.0
34.888,0,39.574,2007,5.5,7.0
50.889,0,45.374,2011,5.5,7.0
65.99,0,18.147,2013,4.6,7.0
11.995,0,116.608,2006,5.0,5.0
39.9,0,31.284,2008,5.5,7.0
33.881,0,68.025,2009,5.5,7.0
58.8,1,24.833,2013,4.6,7.0
49.9,1,14.892,2010,5.5,7.0
30.481,0,57.326,2007,5.5,7.0
8.999,0,91.134,2000,4.3,4.0
7.194,1,96.05,2001,4.3,4.0
49.991,0,58.885,2010,6.3,9.0
21.988,0,102.281,2007,5.5,7.0
25.5,0,76.594,2007,5.5,7.0
27.995,1,90.701,2007,5.5,7.0
32.5,0,68.088,2008,5.5,7.0
10.9,0,87.123,2000,5.0,5.0
6.5,0,137.977,2001,4.3,4.0
24.995,0,75.595,2007,5.5,7.0
54.999,0,15.789,2012,4.6,7.0
11.5,0,134.07,2005,5.0,5.0
9.995,0,140.186,2006,4.3,4.0
35.998,0,66.534,2009,5.5,7.0
42.98,0,40.003,2010,3.5,2.0
46.991,1,14.781,2010,5.5,7.0
26.999,0,86.693,2007,5.5,7.0
43.991,0,30.006,2010,5.5,7.0
21.999,0,112.048,2007,5.5,7.0
29.9,1,53.829,2007,5.5,7.0
8.99,0,121.895,2002,5.0,5.0
12.999,0,77.978,2003,5.0,5.0
8.199,0,116.207,2000,4.3,4.0
46.88,0,36.013,2011,5.5,7.0
56.888,1,19.316,2013,4.6,7.0
13.499,0,84.71,2004,5.0,5.0
51.88,0,21.447,2011,5.5,7.0
44.9,1,46.643,2011,5.5,7.0
51.0,0,24.0,2011,5.5,7.0
37.777,0,36.938,2010,3.5,2.0
34.996,0,66.531,2011,5.5,7.0
61.993,0,28.345,2012,4.6,7.0
69.95,0,34.967,2011,5.5,9.0
5.775,0,179.391,1997,4.2,3.0
42.895,0,42.345,2010,5.5,7.0
56.981,1,29.951,2012,4.6,7.0
51.991,1,29.862,2010,5.5,7.0
9.681,0,78.899,2000,4.3,4.0
48.999,0,26.723,2012,4.6,7.0
9.825,0,111.471,2002,4.3,4.0
42.0,0,39.383,2008,5.5,8.0
8.99,0,187.595,1995,5.0,5.0
26.8,0,87.364,2007,5.5,7.0
5.2,0,169.634,2000,5.0,5.0
24.994,0,79.31,2007,5.5,7.0
51.991,0,59.376,2013,4.6,7.0
8.995,1,111.063,2002,4.3,4.0
49.982,0,49.515,2007,6.0,10.0
4.5,0,129.997,1998,5.0,5.0
58.4,0,18.216,2013,4.6,7.0
9.95,0,83.687,2000,4.3,4.0
10.9,0,91.927,2000,5.0,5.0
59.995,0,18.694,2012,4.6,7.0
10.999,0,94.505,2003,5.0,5.0
31.959,0,70.94,2009,5.5,7.0
3.991,1,108.218,1995,3.2,0.0
35.977,1,51.975,2008,5.5,7.0
5.9,0,134.701,2002,4.3,4.0
16.901,0,93.403,2004,5.0,5.0
24.995,0,88.954,2008,5.5,7.0
9.999,0,84.429,1995,6.0,8.0
43.75,0,43.75,2007,5.5,8.0
27.991,0,75.0,2007,5.5,7.0
27.995,0,92.08,2007,5.5,7.0
32.991,0,43.527,2007,5.5,7.0
10.999,0,105.5,2004,4.3,4.0
17.991,0,245.71,2008,5.5,7.0
59.995,1,24.596,2013,4.6,7.0
17.99,0,67.547,2003,5.4,6.0
39.999,1,59.204,2010,5.5,7.0
32.995,0,67.464,2008,5.5,7.0
12.999,0,76.328,2002,5.0,5.0
23.895,1,110.689,2007,5.5,7.0
32.9,1,65.664,2008,5.5,7.0
6.499,0,167.575,2001,4.3,4.0
39.555,0,56.595,2012,3.0,1.0
10.896,0,89.698,2004,4.3,4.0
67.991,0,40.298,2010,6.3,9.0
23.995,0,78.914,2007,5.5,7.0
3.995,1,295.217,2002,4.3,4.0
5.5,0,170.5,2000,5.0,5.0
11.888,1,100.326,2005,5.0,5.0
7.995,0,126.01,2004,4.3,4.0
54.991,0,28.216,2013,4.6,7.0
26.995,0,90.087,2008,5.5,7.0
39.499,1,58.57,2010,5.5,7.0
69.9,1,9.628,2013,4.6,7.0
53.5,0,17.721,2013,4.6,7.0
47.5,0,26.058,2010,5.5,7.0
31.999,1,47.562,2007,5.5,7.0
20.995,0,134.129,2007,5.5,7.0
52.999,1,17.45,2012,4.6,7.0
43.999,0,35.307,2011,5.5,7.0
42.995,1,55.59,2011,5.5,7.0
11.9,0,105.237,2006,3.7,1.0
8.914,0,188.321,2003,4.3,4.0
19.558,0,47.514,2004,5.0,5.0
40.999,1,32.588,2011,5.5,7.0
37.995,0,48.607,2011,5.5,7.0
6.995,0,108.06,2005,5.0,5.0
41.991,0,64.479,2011,5.5,7.0
10.999,0,133.168,2004,4.3,4.0
34.5,0,51.047,2007,5.5,8.0
9.99,0,44.404,2000,4.3,4.0
57.8,0,23.954,2013,4.6,7.0
23.95,0,96.068,2008,5.5,7.0
59.991,0,37.138,2009,6.3,9.0
32.9,0,80.414,2009,5.5,7.0
28.995,0,62.345,2008,5.5,7.0
8.5,0,101.705,2003,5.0,5.0
4.999,0,88.878,2000,5.0,5.0
8.995,0,107.797,2005,5.0,5.0
57.995,0,27.896,2011,5.5,7.0
58.895,0,23.531,2013,4.6,7.0
42.495,0,38.523,2010,5.5,7.0
55.995,0,42.055,2012,4.6,7.0
47.5,0,41.679,2012,4.6,7.0
24.888,0,109.659,2007,5.5,7.0
11.99,0,94.976,2001,5.0,5.0
52.998,1,26.804,2010,5.5,7.0
29.954,0,61.915,2007,5.5,7.0
24.99,1,98.051,2007,5.5,7.0
39.95,0,52.826,2011,5.5,7.0
29.991,0,59.41,2007,5.5,7.0
6.7,0,160.865,2000,4.3,4.0
51.985,1,34.198,2012,4.6,7.0
7.49,0,200.025,2001,4.3,4.0
54.777,0,43.742,2011,5.5,7.0
24.0,0,87.204,2007,5.5,7.0
59.994,0,31.937,2013,3.0,1.0
28.995,0,74.025,2007,5.5,7.0
35.995,0,68.5,2008,5.5,7.0
31.492,0,33.016,2007,5.5,7.0
35.998,0,79.997,2008,5.5,7.0
18.9,0,79.144,2005,5.4,6.0
4.0,0,138.844,1997,5.0,5.0
12.981,0,87.464,2005,5.0,5.0
7.999,0,120.0,2003,4.3,4.0
62.9,0,40.896,2010,5.5,7.0
48.995,0,22.779,2012,3.0,1.0
33.9,0,35.34,2008,5.5,7.0
58.0,0,22.55,2012,4.6,7.0
6.991,1,161.926,2000,5.0,5.0
9.999,0,134.004,2004,5.0,5.0
34.995,1,150.062,2008,6.3,9.0
24.995,0,78.34,2007,5.5,7.0
3.795,0,226.894,2000,4.3,4.0
48.695,0,41.329,2012,4.6,7.0
11.998,0,134.779,2005,5.5,8.0
32.0,0,56.429,2007,5.5,7.0
4.441,0,146.314,2002,4.3,4.0
10.5,0,206.61,2006,4.3,4.0
40.999,0,33.466,2011,5.5,7.0
68.45,1,9.954,2012,4.6,7.0
39.999,0,41.204,2010,5.5,7.0
24.649,0,120.972,2008,5.5,7.0
36.77,1,25.392,2007,5.5,7.0
3.5,0,207.325,2002,5.0,5.0
34.882,1,45.826,2008,5.5,7.0
29.734,0,58.232,2008,5.5,7.0
18.981,0,20.852,2006,4.3,4.0
42.995,1,30.49,2011,5.5,7.0
12.999,0,93.741,2001,5.8,8.0
61.985,1,21.569,2013,4.6,7.0
37.995,0,49.624,2012,4.6,7.0
41.995,0,59.003,2011,5.5,7.0
11.988,0,112.672,2005,4.3,4.0
48.9,1,24.969,2011,5.5,7.0
48.9,1,29.2,2011,5.5,7.0
57.9,0,20.068,2013,4.6,7.0
6.995,0,92.259,1995,5.0,5.0
15.643,0,91.434,2006,5.0,5.0
26.9,0,69.181,2007,5.5,7.0
9.195,0,85.95,2002,5.0,5.0
8.988,0,139.092,2003,4.3,4.0
32.291,1,74.436,2008,5.5,7.0
29.55,1,69.069,2009,5.5,7.0
36.992,1,37.06,2007,5.5,7.0
66.766,0,17.088,2012,3.0,1.0
12.56,0,70.32,2003,5.0,5.0
32.999,0,87.897,2009,5.5,7.0
12.919,0,82.641,2004,5.0,5.0
40.495,0,41.754,2011,5.5,7.0
52.986,1,50.516,2009,6.3,9.0
13.995,1,88.724,2006,4.3,4.0
52.995,0,23.807,2011,5.5,7.0
39.995,0,59.999,2011,5.5,7.0
42.999,0,47.378,2012,4.6,7.0
14.65,0,91.591,2005,4.3,4.0
14.999,0,102.582,2005,5.0,5.0
9.995,1,122.717,2003,5.0,5.0
41.9,0,49.02,2009,5.5,7.0
7.999,0,118.54,2004,4.3,4.0
